mturk_id,ip,phrase,dimension,rating_value,time
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",being troublesome is,evaluative,-3.8,3.4942589
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",feeling hopeless is,evaluative,-3.6,11.581528
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",being feeble is,evaluative,-2.6,2.5328667
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",being frantic is,evaluative,-1.7,3.734374
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a star is,evaluative,2.1,7.0068769
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a latina is,evaluative,3.4,3.6893008
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a nanny is,evaluative,2.6,2.4439406
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a voyeur is,evaluative,-3.8,5.5849648
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a reservist is,evaluative,3.7,11.485987
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a gardener is,evaluative,0,7.036962
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a blabbermouth is,evaluative,-3.3,4.2348738
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a fanboy is,evaluative,-1,5.4420953
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a mom is,evaluative,4.2,4.6770959
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a vagrant is,evaluative,-1,5.0967793
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a minority is,evaluative,0,7.0728655
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a customer is,evaluative,2,5.5331035
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a heroine is,evaluative,4.3,5.560154
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a cyclist is,evaluative,3.7,7.8077536
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a researcher is,evaluative,4,7.5089016
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a biker is,evaluative,3.3,2.082113
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a chairperson is,evaluative,2.7,2.7098825
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a transsexual is,evaluative,3.5,2.6126778
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a sculptor is,evaluative,3.5,1.8250217
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a hick is,evaluative,3.3,2.7167737
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",an activist is,evaluative,4.3,2.981354
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a dunce is,evaluative,-2,4.0559173
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a foodie is,evaluative,2.8,2.4172432
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a cad is,evaluative,-2.1,3.9116554
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a bookworm is,evaluative,2.8,3.4792385
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a vegetarian is,evaluative,3,4.9386039
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a daredevil is,evaluative,1.9,16.863514
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a queen is,evaluative,4.1,3.6817122
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a violinist is,evaluative,2.8,2.5151784
A1XQPDHAN5IY0R,"173.173.38.108, 172.16.5.75, 172.16.39.181",a cutie is,evaluative,2.9,2.2220845
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being funny is,activity,2,6.2521811
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being stern is,activity,-3,4.2569032
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being pious is,activity,-1.1,3.7352157
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",feeling lonely is,activity,-4.3,3.4353902
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being idealistic is,activity,-0.9,4.005877
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being intelligent is,activity,-2.1,3.5992198
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being charming is,activity,1,3.6181538
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being feeble is,activity,-3,2.9358888
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",feeling worried is,activity,-1,4.8983488
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being hateful is,activity,3,3.9899704
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being modest is,activity,-2.8,3.0646572
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being gorgeous is,activity,-0.5,6.8032093
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being charismatic is,activity,2.1,2.8371625
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being scary is,activity,3,2.5641086
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being vulnerable is,activity,-0.8,2.6406052
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being maniacal is,activity,2.9,4.4169784
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being devout is,activity,-1.9,2.8317485
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being unethical is,activity,1.1,2.7031689
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being needy is,activity,2,3.317827
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being stuffy is,activity,0.9,5.7634101
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being geeky is,activity,2,2.9595866
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being patriotic is,activity,-0.9,2.3619823
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being obese is,activity,-0.6,3.2293715
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being jaded is,activity,-1.9,2.8251193
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being sweaty is,activity,1.8,2.4313869
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being masculine is,activity,1,2.3888173
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being stubborn is,activity,2.1,2.7020245
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being unruly is,activity,4,3.1199763
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being creepy is,activity,-1,4.5322747
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being innocent is,activity,-2.1,3.4194312
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to revere someone is,evaluative,-2,5.1047564
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to accompany someone is,evaluative,1.6,3.1353605
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to recruit someone is,evaluative,1,8.8998508
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to babysit someone is,evaluative,1.7,8.6134176
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to convict someone is,evaluative,-1.8,4.2555308
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to befuddle someone is,evaluative,-1,4.7393856
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to shove someone is,evaluative,-3,3.629087
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to conquer someone is,evaluative,-1.9,2.7566292
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to overtake someone is,evaluative,-1.9,2.3256161
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to control someone is,evaluative,-3,2.9871495
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to impregnate someone is,evaluative,-0.3,7.1435332
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to portray someone is,evaluative,0.2,3.7466631
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to snitch on someone is,evaluative,-2.2,3.0623181
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to victimize someone is,evaluative,-4.1,3.0865989
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to impose upon someone is,evaluative,-1.8,3.0064714
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to wink at someone is,evaluative,1,3.9751978
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to jolt someone is,evaluative,-1,2.3735301
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to seek someone is,evaluative,1,3.004118
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to prod someone is,evaluative,-1.5,2.6523192
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to repay someone is,evaluative,2.6,2.4913914
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to sabotage someone is,evaluative,-3.6,4.3087544
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to squeeze someone is,evaluative,0.6,4.2226033
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to hustle someone is,evaluative,-3,2.8601956
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to restrict someone is,evaluative,-2,2.9617801
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to baffle someone is,evaluative,-1,2.8776665
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to grovel to someone is,evaluative,-1,3.3073425
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to redeem someone is,evaluative,2,4.5038214
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to vanquish someone is,evaluative,-0.9,3.6139684
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to eliminate someone is,evaluative,-2,2.5589647
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",to slaughter someone is,evaluative,-4.2,2.8088553
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being jaded is,activity,-2.1,5.2083883
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",feeling worried is,activity,0.7,4.0647902
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being sporty is,activity,2.9,2.901926
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being adorable is,activity,1,4.0489655
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being admirable is,activity,-0.9,2.2069135
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being pretentious is,activity,1.9,2.677248
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being abrasive is,activity,2,2.2724597
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being perky is,activity,2.7,2.4563162
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being personable is,activity,1.3,2.2252891
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being welcoming is,activity,1,2.2431433
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being unethical is,activity,1,2.8378832
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being bubbly is,activity,2.1,2.4218466
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being devout is,activity,-1.9,2.6746469
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being upbeat is,activity,3.2,3.4431369
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being delightful is,activity,0.9,2.2825499
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being conscientious is,activity,-1.4,2.0850697
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being perverted is,activity,1.5,4.1126795
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being hateful is,activity,2.3,2.6657403
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",feeling resentful is,activity,-2,2.9516785
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being scornful is,activity,0.5,3.8646886
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being vulnerable is,activity,-0.9,2.8752828
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being fearless is,activity,1.9,2.7336996
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",feeling hopeless is,activity,-1.4,3.0478802
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being terrible is,activity,1.4,4.21242
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being sinister is,activity,-1,4.317102
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being bizarre is,activity,2.4,3.0698335
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being alienated is,activity,0.4,4.2363949
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being unpleasant is,activity,1.5,5.5087028
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being enlightened is,activity,-1,2.7776778
A27PVIL93ZMY46,"71.210.139.137, 172.16.2.139, 172.16.29.170",being neurotic is,activity,1.9,4.6663194
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to shove someone is,evaluative,-2.4,4.3142724
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to greet someone is,evaluative,2.7,1.8855402
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to curse someone is,evaluative,-3.3,7.2862134
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to tolerate someone is,evaluative,2.1,2.0004594
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to celebrate someone is,evaluative,2.4,2.2981665
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to impose upon someone is,evaluative,-2.3,2.1833889
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to dodge someone is,evaluative,-0.8,2.3334451
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to gaslight someone is,evaluative,-1.9,2.4811513
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to capture someone is,evaluative,-1,2.2918324
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to promise something to someone is,evaluative,1.8,2.3285873
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to look at someone is,evaluative,1.1,2.3968773
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to repay someone is,evaluative,-0.8,2.5910404
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to investigate someone is,evaluative,-0.4,2.3083935
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to backstab someone is,evaluative,-2.6,2.1806731
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to sicken someone is,evaluative,-1.9,1.6919696
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to reconcile with someone is,evaluative,1.6,1.8441303
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to babysit someone is,evaluative,1.6,5.6565018
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to wheedle someone is,evaluative,-1.1,2.4808316
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to nurture someone is,evaluative,3.1,1.9895039
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to conquer someone is,evaluative,0.9,2.5971708
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to abort someone is,evaluative,-3.6,2.4998829
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to bribe someone is,evaluative,-0.9,1.770376
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to portray someone is,evaluative,2.6,1.9215946
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to jostle someone is,evaluative,-0.7,1.862855
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to recruit someone is,evaluative,0.9,1.4096172
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to crave someone is,evaluative,-1,2.8643172
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to recognize someone is,evaluative,1.1,1.2116189
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to brutalize someone is,evaluative,-0.6,1.63416
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to socialize with someone is,evaluative,1.3,1.4297621
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",to slaughter someone is,evaluative,-1.8,4.0290332
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an inventor is,evaluative,1.5,1.8208215
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an acrobat is,evaluative,2.1,1.837636
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a voyeur is,evaluative,-1,2.0054176
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a biologist is,evaluative,1.8,1.3559599
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a nanny is,evaluative,-0.8,2.0151222
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a superhero is,evaluative,0.9,1.5269406
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a buffoon is,evaluative,-0.7,2.4029799
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an anarchist is,evaluative,-1.9,2.5434699
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an officer is,evaluative,2.2,1.9964356
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a psychiatrist is,evaluative,1.6,1.9795339
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a veteran is,evaluative,2.7,1.6495285
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a bailiff is,evaluative,2.3,2.2936614
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a mechanic is,evaluative,1.9,1.9159524
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a composer is,evaluative,1.9,1.3327854
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a shrink is,evaluative,2.1,1.6477582
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a gardener is,evaluative,2.9,3.5129392
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a preteen is,evaluative,1.9,1.8313329
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a chemist is,evaluative,1.9,3.687917
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a fanboy is,evaluative,-0.5,2.5335267
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a nerd is,evaluative,0.8,1.6038465
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a reporter is,evaluative,1.2,2.154521
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a warrior is,evaluative,-0.7,4.2053013
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an addict is,evaluative,-1.6,5.1958976
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a breadwinner is,evaluative,-0.6,2.0347545
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a chairperson is,evaluative,1.2,1.9373739
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a vegetarian is,evaluative,0.9,1.6691251
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a bishop is,evaluative,0.9,1.1533017
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an activist is,evaluative,1.3,1.3551531
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a spouse is,evaluative,1.4,1.133487
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a monarch is,evaluative,1.5,1.0525901
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a hick is,activity,-0.6,3.7105944
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a bookworm is,activity,1,1.7725706
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a nazi is,activity,-3,2.9993024
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a researcher is,activity,1.5,1.6608684
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a pervert is,activity,-1.8,2.0969825
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a junkie is,activity,-2.3,1.491097
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an anarchist is,activity,-1.9,1.4371948
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an employee is,activity,1.9,1.3632393
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a reporter is,activity,1.6,1.6289575
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a warrior is,activity,1.5,1.6366062
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a fanboy is,activity,-1.6,1.7355614
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a biker is,activity,1.1,1.5507531
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an inventor is,activity,1.7,1.3588505
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an actress is,activity,1.6,1.3885996
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a sculptor is,activity,2.1,1.372669
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a goth is,activity,-0.6,4.2879596
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a cutie is,activity,0.9,1.5259676
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a genius is,activity,1.8,1.5821714
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a bishop is,activity,-0.8,1.9671478
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a skater is,activity,2.3,2.9354343
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a delinquent is,activity,-1.6,1.3523757
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a psychiatrist is,activity,2.1,1.369365
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an exorcist is,activity,1.5,2.2346704
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a kindergartener is,activity,4,2.0709403
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",an addict is,activity,-1.1,1.737072
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a nut is,activity,1,2.241946
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a killer is,activity,3.1,2.7868125
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a nerd is,activity,-2.7,2.1441584
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a poet is,activity,-3.7,2.7117693
A24ZKEJTS1O4IW,"68.201.1.203, 172.16.5.75, 172.16.39.181",a reservist is,activity,-1.3,2.001708
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",an ophthalmologist is,activity,0.9,9.1472816
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a Christian is,activity,1.9,5.4187822
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a researcher is,activity,2,2.7574871
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a nut is,activity,-4.3,6.4866071
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a shrink is,activity,-4.3,4.2444568
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",an acrobat is,activity,2.8,3.7399487
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a braggart is,activity,0,4.2704301
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a spouse is,activity,2,3.0008497
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a prosecutor is,activity,-2,4.1594143
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a Jew is,activity,0.3,3.608634
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",a bookworm is,activity,-4,3.2971618
A39YBLQYIUBR76,"172.81.80.3, 172.16.11.88, 172.16.29.170",an explorer is,activity,4.3,2.3832669
